"Direction","Year","Date","Weekday","Country","Commodity","Transport_Mode","Measure","Value","Cumulative"
"Exports","2016","10/06/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","412000"
"Exports","2016","11/06/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","415000"
"Exports","2016","12/06/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","415000"
"Exports","2016","13/06/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","416000"
"Exports","2016","14/06/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","417000"
"Exports","2016","15/06/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","417000"
"Exports","2016","16/06/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","422000"
"Exports","2016","17/06/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","425000"
"Exports","2016","18/06/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","7000","432000"
"Exports","2016","19/06/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","433000"
"Exports","2016","20/06/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","437000"
"Exports","2016","21/06/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","437000"
"Exports","2016","22/06/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","437000"
"Exports","2016","23/06/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","443000"
"Exports","2016","24/06/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","445000"
"Exports","2016","25/06/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","446000"
"Exports","2016","26/06/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","447000"
"Exports","2016","27/06/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","452000"
"Exports","2016","28/06/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","452000"
"Exports","2016","29/06/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","452000"
"Exports","2016","30/06/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","457000"
"Exports","2016","01/07/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","458000"
"Exports","2016","02/07/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","10000","468000"
"Exports","2016","03/07/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","469000"
"Exports","2016","04/07/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","6000","475000"
"Exports","2016","05/07/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","475000"
"Exports","2016","06/07/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","475000"
"Exports","2016","07/07/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","9000","484000"
"Exports","2016","08/07/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","486000"
"Exports","2016","09/07/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","487000"
"Exports","2016","10/07/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","488000"
"Exports","2016","11/07/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","492000"
"Exports","2016","12/07/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","492000"
"Exports","2016","13/07/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","492000"
"Exports","2016","14/07/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","9000","501000"
"Exports","2016","15/07/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","504000"
"Exports","2016","16/07/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","505000"
"Exports","2016","17/07/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","506000"
"Exports","2016","18/07/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","509000"
"Exports","2016","19/07/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","509000"
"Exports","2016","20/07/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","509000"
"Exports","2016","21/07/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","6000","515000"
"Exports","2016","22/07/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","518000"
"Exports","2016","23/07/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","519000"
"Exports","2016","24/07/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","519000"
"Exports","2016","25/07/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","524000"
"Exports","2016","26/07/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","525000"
"Exports","2016","27/07/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","528000"
"Exports","2016","28/07/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","8000","536000"
"Exports","2016","29/07/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","538000"
"Exports","2016","30/07/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","539000"
"Exports","2016","31/07/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","542000"
"Exports","2016","01/08/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","543000"
"Exports","2016","02/08/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","543000"
"Exports","2016","03/08/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","543000"
"Exports","2016","04/08/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","6000","549000"
"Exports","2016","05/08/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","550000"
"Exports","2016","06/08/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","551000"
"Exports","2016","07/08/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","551000"
"Exports","2016","08/08/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","554000"
"Exports","2016","09/08/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","554000"
"Exports","2016","10/08/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","554000"
"Exports","2016","11/08/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","559000"
"Exports","2016","12/08/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","560000"
"Exports","2016","13/08/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","561000"
"Exports","2016","14/08/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","561000"
"Exports","2016","15/08/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","565000"
"Exports","2016","16/08/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","565000"
"Exports","2016","17/08/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","565000"
"Exports","2016","18/08/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","569000"
"Exports","2016","19/08/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","571000"
"Exports","2016","20/08/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","571000"
"Exports","2016","21/08/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","571000"
"Exports","2016","22/08/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","575000"
"Exports","2016","23/08/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","575000"
"Exports","2016","24/08/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","575000"
"Exports","2016","25/08/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","577000"
"Exports","2016","26/08/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","579000"
"Exports","2016","27/08/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","580000"
"Exports","2016","28/08/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","581000"
"Exports","2016","29/08/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","586000"
"Exports","2016","30/08/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","587000"
"Exports","2016","31/08/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","587000"
"Exports","2016","01/09/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","589000"
"Exports","2016","02/09/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","590000"
"Exports","2016","03/09/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","590000"
"Exports","2016","04/09/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","592000"
"Exports","2016","05/09/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","595000"
"Exports","2016","06/09/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","596000"
"Exports","2016","07/09/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","596000"
"Exports","2016","08/09/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","597000"
"Exports","2016","09/09/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","599000"
"Exports","2016","10/09/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","600000"
"Exports","2016","11/09/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","601000"
"Exports","2016","12/09/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","6000","607000"
"Exports","2016","13/09/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","607000"
"Exports","2016","14/09/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","607000"
"Exports","2016","15/09/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","610000"
"Exports","2016","16/09/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","612000"
"Exports","2016","17/09/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","613000"
"Exports","2016","18/09/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","615000"
"Exports","2016","19/09/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","7000","622000"
"Exports","2016","20/09/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","622000"
"Exports","2016","21/09/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","622000"
"Exports","2016","22/09/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","625000"
"Exports","2016","23/09/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","627000"
"Exports","2016","24/09/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","630000"
"Exports","2016","25/09/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","630000"
"Exports","2016","26/09/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","6000","636000"
"Exports","2016","27/09/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","637000"
"Exports","2016","28/09/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","637000"
"Exports","2016","29/09/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","640000"
"Exports","2016","30/09/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","642000"
"Exports","2016","01/10/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","643000"
"Exports","2016","02/10/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","644000"
"Exports","2016","03/10/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","650000"
"Exports","2016","04/10/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","650000"
"Exports","2016","05/10/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","652000"
"Exports","2016","06/10/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","655000"
"Exports","2016","07/10/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","658000"
"Exports","2016","08/10/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","659000"
"Exports","2016","09/10/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","661000"
"Exports","2016","10/10/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","8000","669000"
"Exports","2016","11/10/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","669000"
"Exports","2016","12/10/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","670000"
"Exports","2016","13/10/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","673000"
"Exports","2016","14/10/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","676000"
"Exports","2016","15/10/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","680000"
"Exports","2016","16/10/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","683000"
"Exports","2016","17/10/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","6000","689000"
"Exports","2016","18/10/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","690000"
"Exports","2016","19/10/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","690000"
"Exports","2016","20/10/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","692000"
"Exports","2016","21/10/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","694000"
"Exports","2016","22/10/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","696000"
"Exports","2016","23/10/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","698000"
"Exports","2016","24/10/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","6000","704000"
"Exports","2016","25/10/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","704000"
"Exports","2016","26/10/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","709000"
"Exports","2016","27/10/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","711000"
"Exports","2016","28/10/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","714000"
"Exports","2016","29/10/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","718000"
"Exports","2016","30/10/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","721000"
"Exports","2016","31/10/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","6000","727000"
"Exports","2016","01/11/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","728000"
"Exports","2016","02/11/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","728000"
"Exports","2016","03/11/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","731000"
"Exports","2016","04/11/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","736000"
"Exports","2016","05/11/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","737000"
"Exports","2016","06/11/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","740000"
"Exports","2016","07/11/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","9000","749000"
"Exports","2016","08/11/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","752000"
"Exports","2016","09/11/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","753000"
"Exports","2016","10/11/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","755000"
"Exports","2016","11/11/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","758000"
"Exports","2016","12/11/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","759000"
"Exports","2016","13/11/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","762000"
"Exports","2016","14/11/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","7000","770000"
"Exports","2016","15/11/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","772000"
"Exports","2016","16/11/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","774000"
"Exports","2016","17/11/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","776000"
"Exports","2016","18/11/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","779000"
"Exports","2016","19/11/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","780000"
"Exports","2016","20/11/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","784000"
"Exports","2016","21/11/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","9000","793000"
"Exports","2016","22/11/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","795000"
"Exports","2016","23/11/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","796000"
"Exports","2016","24/11/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","797000"
"Exports","2016","25/11/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","799000"
"Exports","2016","26/11/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","803000"
"Exports","2016","27/11/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","805000"
"Exports","2016","28/11/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","810000"
"Exports","2016","29/11/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","812000"
"Exports","2016","30/11/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","814000"
"Exports","2016","01/12/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","816000"
"Exports","2016","02/12/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","818000"
"Exports","2016","03/12/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","819000"
"Exports","2016","04/12/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","821000"
"Exports","2016","05/12/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","824000"
"Exports","2016","06/12/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","824000"
"Exports","2016","07/12/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","827000"
"Exports","2016","08/12/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","832000"
"Exports","2016","09/12/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","835000"
"Exports","2016","10/12/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","835000"
"Exports","2016","11/12/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","837000"
"Exports","2016","12/12/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","841000"
"Exports","2016","13/12/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","843000"
"Exports","2016","14/12/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","847000"
"Exports","2016","15/12/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","850000"
"Exports","2016","16/12/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","851000"
"Exports","2016","17/12/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","853000"
"Exports","2016","18/12/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","857000"
"Exports","2016","19/12/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","862000"
"Exports","2016","20/12/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","862000"
"Exports","2016","21/12/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","866000"
"Exports","2016","22/12/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","869000"
"Exports","2016","23/12/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","871000"
"Exports","2016","24/12/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","872000"
"Exports","2016","25/12/2016","Sunday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","4000","876000"
"Exports","2016","26/12/2016","Monday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","5000","881000"
"Exports","2016","27/12/2016","Tuesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","1000","882000"
"Exports","2016","28/12/2016","Wednesday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","2000","884000"
"Exports","2016","29/12/2016","Thursday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","6000","890000"
"Exports","2016","30/12/2016","Friday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","0","890000"
"Exports","2016","31/12/2016","Saturday","East Asia (excluding China)","Milk powder, butter, and cheese","All","Tonnes","3000","893000"
"Exports","2016","01/01/2016","Friday","All","Non-food manufactured goods","All","$","26000000","26000000"
"Exports","2016","02/01/2016","Saturday","All","Non-food manufactured goods","All","$","8000000","34000000"
"Exports","2016","03/01/2016","Sunday","All","Non-food manufactured goods","All","$","9000000","43000000"
"Exports","2016","04/01/2016","Monday","All","Non-food manufactured goods","All","$","18000000","61000000"
"Exports","2016","05/01/2016","Tuesday","All","Non-food manufactured goods","All","$","14000000","75000000"
"Exports","2016","06/01/2016","Wednesday","All","Non-food manufactured goods","All","$","7000000","83000000"
"Exports","2016","07/01/2016","Thursday","All","Non-food manufactured goods","All","$","37000000","119000000"
"Exports","2016","08/01/2016","Friday","All","Non-food manufactured goods","All","$","16000000","135000000"
"Exports","2016","09/01/2016","Saturday","All","Non-food manufactured goods","All","$","19000000","154000000"
"Exports","2016","10/01/2016","Sunday","All","Non-food manufactured goods","All","$","15000000","169000000"
"Exports","2016","11/01/2016","Monday","All","Non-food manufactured goods","All","$","23000000","192000000"
"Exports","2016","12/01/2016","Tuesday","All","Non-food manufactured goods","All","$","18000000","209000000"
"Exports","2016","13/01/2016","Wednesday","All","Non-food manufactured goods","All","$","20000000","229000000"
"Exports","2016","14/01/2016","Thursday","All","Non-food manufactured goods","All","$","17000000","246000000"
"Exports","2016","15/01/2016","Friday","All","Non-food manufactured goods","All","$","45000000","291000000"
"Exports","2016","16/01/2016","Saturday","All","Non-food manufactured goods","All","$","27000000","318000000"
"Exports","2016","17/01/2016","Sunday","All","Non-food manufactured goods","All","$","45000000","363000000"
"Exports","2016","18/01/2016","Monday","All","Non-food manufactured goods","All","$","78000000","441000000"
"Exports","2016","19/01/2016","Tuesday","All","Non-food manufactured goods","All","$","23000000","464000000"
"Exports","2016","20/01/2016","Wednesday","All","Non-food manufactured goods","All","$","34000000","498000000"
"Exports","2016","21/01/2016","Thursday","All","Non-food manufactured goods","All","$","92000000","590000000"
"Exports","2016","22/01/2016","Friday","All","Non-food manufactured goods","All","$","32000000","622000000"
"Exports","2016","23/01/2016","Saturday","All","Non-food manufactured goods","All","$","33000000","654000000"
"Exports","2016","24/01/2016","Sunday","All","Non-food manufactured goods","All","$","35000000","689000000"
"Exports","2016","25/01/2016","Monday","All","Non-food manufactured goods","All","$","24000000","713000000"
"Exports","2016","26/01/2016","Tuesday","All","Non-food manufactured goods","All","$","27000000","740000000"
"Exports","2016","27/01/2016","Wednesday","All","Non-food manufactured goods","All","$","14000000","753000000"
"Exports","2016","28/01/2016","Thursday","All","Non-food manufactured goods","All","$","37000000","791000000"
"Exports","2016","29/01/2016","Friday","All","Non-food manufactured goods","All","$","40000000","830000000"
"Exports","2016","30/01/2016","Saturday","All","Non-food manufactured goods","All","$","39000000","870000000"
"Exports","2016","31/01/2016","Sunday","All","Non-food manufactured goods","All","$","42000000","911000000"
"Exports","2016","01/02/2016","Monday","All","Non-food manufactured goods","All","$","33000000","944000000"
"Exports","2016","02/02/2016","Tuesday","All","Non-food manufactured goods","All","$","27000000","971000000"
"Exports","2016","03/02/2016","Wednesday","All","Non-food manufactured goods","All","$","40000000","1011000000"
"Exports","2016","04/02/2016","Thursday","All","Non-food manufactured goods","All","$","23000000","1034000000"
"Exports","2016","05/02/2016","Friday","All","Non-food manufactured goods","All","$","57000000","1092000000"
"Exports","2016","06/02/2016","Saturday","All","Non-food manufactured goods","All","$","29000000","1120000000"
